,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J0013.9-1854,-0.97847986,0.26576135,0.96403885,-11.510439,-12.41804,1.1233145,1.8752588,0.0169063322246074,0.3299658000469208,0.9514243,bll,0.9820952900042967,0.9502329284923093,7.508686440265772e-06,0.0008910624718208068,0.005043790006605279,0.03062778452651691,0.012832722073758558,0.016771093557534613,2.0689228899276955e-05,0.0014771309518181528
4FGL J0014.1+1910,-0.6797847,-0.3565739,0.9342671,-11.49229,-12.385068,0.9870663,2.257833,0.1249431073665618,1.673720121383667,1.6762383,bll,0.41192636548330497,0.2523012318760085,0.024326687931951092,0.0013742454860953704,0.0,0.0014793697607190376,0.5510187268877742,0.7369530536475719,0.012728219696969698,0.007892099229605348
4FGL J0014.1-5022,-0.911366,0.73672205,-0.6761957,-11.477555,-12.451077,1.1329483,2.1064107,-0.0003947861550841,0.0,1.0534244,bll,0.9507169357973521,0.9398863294691814,2.0708618211441727e-05,0.0008089399465363881,6.323375210248921e-05,0.026444409905823973,0.04916910036531878,0.030471808129214673,3.0021467015486595e-05,0.002388512549243628
4FGL J0014.2+0854,-0.79707783,-0.30267847,0.9530927,-11.658978,-12.271661,0.63964605,2.497279,-0.0119275292381644,0.1376980394124984,1.0975455,bll,0.4286266233766234,0.3909858982835754,0.0,0.003993139979366567,0.007272727272727273,0.008857061317354765,0.5348203463203464,0.5654333979435505,0.02928030303030303,0.030730502476152832
4FGL J0014.3-0500,-0.9148356,-0.16521074,0.98625827,-11.283647,-12.200998,1.1171736,2.3119953,0.0503947548568248,1.0103936195373535,1.3894119,bcu,0.6674911810958826,0.642761262174066,0.0029874010964836975,0.0019058955312005637,0.003529838293823235,0.00927509811439192,0.31264681473640465,0.3346242662476081,0.013344764777405729,0.011433477932733513
4FGL J0014.7+5801,-0.07842615,-0.47062308,0.88233435,-11.589811,-12.372226,1.0346084,0.7507986,0.1828110218048095,2.2758946418762207,1.0490403,bll,0.9637898358643339,0.9650798137814599,7.487610428786901e-05,0.001282565692101271,0.0025402411466597793,0.018052293918223893,0.02991939074621673,0.014554737874104468,0.003675656138501726,0.001030588734110424
4FGL J0014.8+6118,-0.021940328,-0.47803724,0.8783396,-11.188778,-12.119291,1.2474202,1.5235512,0.1468026638031005,3.4596800804138184,1.088997,bcu,0.8801020458168588,0.919102502489956,0.02584010310522009,0.008840483414435517,0.010725776020573325,0.038308814792217545,0.07344584534753791,0.027972761133905275,0.009886229709810044,0.005775438169485698
4FGL J0014.9+3212,-0.5003306,-0.40689176,0.9134764,-11.314874,-12.319631,1.1805888,2.6890955,0.2091518491506576,3.5913491249084477,1.6247505,bcu,0.04060684103418457,0.05135990375870859,0.006680701754385967,0.0060858181224485,0.00035087719298245617,0.00266546952124635,0.9369070345639016,0.9089965058136008,0.01545454545454546,0.03089230278399573
4FGL J0015.2+3537,-0.44896823,-0.41815612,0.90837514,-11.947059,-12.524935,0.76129544,2.1867397,-0.0483851432800293,0.7612774968147278,1.1678655,bll,0.8696867135644691,0.8619549891980535,0.0001097770154373928,0.001491038532856513,0.00019777746646073012,0.0077819842467113055,0.12888141704926998,0.12261159296219808,0.00112431490436276,0.006160395060180499
4FGL J0015.6+5551,-0.11592645,-0.46774617,0.88386285,-11.396126,-12.317939,1.1360799,1.9153936,-0.0133235398679971,0.3005343079566955,1.077461,bll,0.9869235733668302,0.9597414413177775,2.5443294595147098e-05,0.0005858323212346113,0.00013190101861139034,0.02285610104158717,0.011958148705231904,0.01575326795752444,0.0009609336147311973,0.0010633573618763037
4FGL J0015.9+2440,-0.60862184,-0.3869358,0.9221066,-11.567193,-12.437672,1.0294659,2.1638944,-0.0109394183382391,0.2332501113414764,1.1756008,bll,0.9688902980466957,0.9224091426337876,3.812058813489516e-05,0.00089885531726717,0.002250286304664682,0.01370132812661008,0.028792314897824182,0.060089988093137287,2.898016268059634e-05,0.0029006858291980068
4FGL J0016.2-0016,-0.88173765,-0.24212971,0.9702439,-11.089361,-12.237883,1.3181357,2.9408674,0.1861037164926529,4.277735710144043,2.0057538,fsrq,0.06442396313364056,0.019988369066250514,0.002857142857142857,0.001168297323306438,0.0,0.0007439699199309196,0.9284331797235023,0.9696769017906252,0.004285714285714286,0.008422461899886982
4FGL J0016.5+1702,-0.70747465,-0.35994452,0.9329737,-11.598601,-12.338511,0.71720237,2.8267643,0.1412318497896194,1.2302916049957275,1.409567,fsrq,0.040946505724595454,0.032926136975229864,0.0010526315789473684,0.0012602494226675342,0.0,0.001246156677170424,0.9480452043197463,0.9523952739678521,0.009955658376711007,0.01217218295707996
4FGL J0017.0-0649,-0.9279834,-0.16438839,0.9863957,-11.261666,-12.351645,1.2386738,2.2049067,0.0529667809605598,1.3926664590835571,1.6052401,bcu,0.9152330983010223,0.798803260007794,0.00033217645812172973,0.0011024658898996203,1.4534069982999163e-05,0.006138926874315075,0.08404437504085607,0.1900263023236935,0.0003758161300171446,0.003929044904297954
4FGL J0017.1-4605,-0.9388854,0.7703867,-0.6375769,-11.632361,-12.474842,0.85240287,2.952698,0.0319392718374729,0.3845075964927673,0.9108522,unas,0.24865881312131075,0.16124837562561356,0.0014035087719298247,0.0062822361875997604,0.0014035087719298247,0.02506291591841332,0.7136687648734499,0.7193643296106985,0.034865404461379715,0.0880421426576746
4FGL J0017.4+6506,0.04317,-0.4904012,0.8714968,-11.549796,-12.096905,0.6851907,1.6804485,0.1140022277832031,1.0488886833190918,1.2856092,unas,0.6506645204848074,0.8789480482088143,0.022430366038553185,0.0019470697825021699,0.07962667702531599,0.004739661799079681,0.19723696271587388,0.10990541218381164,0.050041473735449676,0.004459808025792354
4FGL J0017.5-0514,-0.91822404,-0.19440304,0.98092175,-11.002908,-12.148089,1.3783861,2.5976562,0.114792451262474,3.520575046539306,2.4439962,fsrq,0.011285007833920878,0.02091429768754803,0.00125,0.00022546140258452004,0.0,0.00033289244724774545,0.9874649921660791,0.9763546588512377,0.0,0.0021726896113820645
4FGL J0017.8+1455,-0.7333483,-0.35780182,0.93379754,-11.547215,-12.410135,0.9623333,2.0996745,0.0843956470489502,1.0698113441467283,1.0967305,bll,0.8007704351204026,0.812832513207332,0.004164448460607597,0.0030011527885290094,7.175415238852621e-05,0.013351789823001526,0.19286611970738385,0.15884220146373845,0.002127242559217447,0.01197234271739912
4FGL J0018.4+2946,-0.53800994,-0.41375872,0.91038656,-11.467436,-12.357724,1.1625948,1.3551769,0.0821197777986526,1.6199198961257937,1.0634899,bll,0.9869489339985725,0.9682824003933191,0.0009554924296523924,0.0005805634082313303,0.00010530045229603435,0.01946149382470357,0.011960708089914009,0.010937624606435397,2.9565029565029565e-05,0.0007379177673104751
4FGL J0018.8+5112,-0.19654365,-0.46545628,0.88507086,-11.756634,-12.351475,0.6182131,2.3648272,0.0316373668611049,0.3915881216526031,0.99980074,unas,0.5415871917705346,0.5288470869643538,0.0021442495126705653,0.004836135475753984,0.022400154250627826,0.011082451672551164,0.41732406042278447,0.41990254404631516,0.016544344043382567,0.035331781841025645
4FGL J0018.8+2611,-0.5893283,-0.4048702,0.9143742,-11.68504,-12.311465,0.7550281,3.080904,0.3057743310928345,2.0744073390960693,1.445452,fsrq,0.020036630036630036,0.01838751243809986,0.0015384615384615385,0.0033955740460477586,0.0015384615384615385,0.0012998752501223543,0.9753479853479855,0.9596841710428871,0.0015384615384615385,0.01723286722284294
4FGL J0019.2-5640,-0.8650725,0.6658923,-0.7460479,-11.512858,-12.506673,1.1254536,2.2237158,0.0312224514782428,0.6868991851806641,2.0377119,bcu,0.555205043846995,0.4580529998174565,0.0,0.0005920286326129895,0.0,0.0017892918614119443,0.44374232457405766,0.5373094046048745,0.0010526315789473684,0.0022562750836438114
4FGL J0019.3-8152,-0.57589155,0.563733,-0.8259571,-11.151442,-12.321083,1.3496906,2.0720017,0.0085023567080497,0.3009806871414184,1.4342023,bll,0.9764902802741474,0.9607615507036354,0.0,0.00046002136646467,0.002508658488026189,0.01504406111719407,0.020990083914598456,0.022776939070097608,1.097732322778831e-05,0.0009574277426082666
4FGL J0019.6+7327,0.1861207,-0.5095344,0.86045027,-10.878458,-11.814597,1.3021504,2.578035,0.1037819683551788,3.1066575050354004,2.6323888,fsrq,0.11692307692307696,0.011856891521300135,0.004615384615384615,0.00021189796906516593,0.01076923076923077,0.00013903264342739292,0.8476923076923076,0.9862448579098749,0.02,0.001547319956332398
4FGL J0019.6+2022,-0.66751856,-0.38913703,0.9211799,-11.404326,-12.392154,1.1323898,2.1113777,0.0390250235795974,0.7856966853141785,1.2231578,bll,0.9871688006418385,0.9174781163429196,3.9958136958239725e-05,0.0010933365121686429,9.920714146624962e-05,0.012683084397001332,0.012669501631939745,0.06541043289117819,2.2532447797229507e-05,0.003335029856732055
4FGL J0020.3+6919,0.11539966,-0.5027072,0.8644568,-11.407564,-11.981791,0.6005318,2.556126,0.1787149012088775,1.7455050945281982,0.3277419,bcu,0.2763961988304094,0.08019124740592297,0.05192982456140354,0.09469499633281023,0.07087719298245619,0.11936386068024504,0.36886695906432765,0.12370008183672024,0.2319298245614035,0.5820498137443012
4FGL J0021.0+0322,-0.8537606,-0.31294906,0.9497699,-11.737765,-12.462704,0.8882485,1.3519516,0.1376032084226608,1.3471441268920898,1.3952545,bll,0.9867079146746682,0.9694071966939617,3.132105140137269e-05,0.0006411867824076278,0.0005846274334064981,0.0030549320432698714,0.01244959087290458,0.026044021636302567,0.00022654596761948164,0.000852662844058256
4FGL J0021.5-2552,-0.99296486,0.74400723,0.6681716,-11.15684,-12.254824,1.4493262,2.0423894,0.054977711290121,1.9948770999908447,1.5338892,bll,0.9815438489061727,0.9556032326826476,8.524008610820219e-06,0.0007855007141652912,0.0009966500190964815,0.010713533659039966,0.01745097706612006,0.03162031291111692,0.0,0.001277420033030358
4FGL J0021.6-0855,-0.94249475,-0.18056248,0.98356354,-11.735855,-12.455372,0.78400373,1.7395182,0.2712872326374054,1.651919722557068,1.2459022,bll,0.6941346575341706,0.6874198064074994,0.005322202992975669,0.008607342393011943,0.0006613691585158604,0.007764292029403421,0.258333517764647,0.2734793921486527,0.041548252549690995,0.022729167021432566
4FGL J0021.9-5140,-0.9050899,0.69089675,-0.7229535,-11.170325,-12.35862,1.4287441,1.9292588,0.0389259532094001,1.4872936010360718,1.471887,bll,0.9763691025993979,0.9715720987431514,3.397893306150187e-06,0.0006228244778869096,5.4927996100392583e-05,0.01199484371131649,0.02357257151119542,0.015043765405180539,0.0,0.000766467662464653
4FGL J0022.0+0006,-0.8817827,-0.2958254,0.95524204,-11.773146,-12.431249,0.9200571,1.8764426,-0.0500935018062591,0.8997361063957214,1.0883803,bll,0.9284501609585554,0.9655873887255603,5.869883352425442e-05,0.0006730569858290186,0.006473166099832037,0.009307345711287432,0.06492219486178491,0.02322010626474398,9.577924630344448e-05,0.0012121023125792132
4FGL J0022.0-5921,-0.84227496,0.6410427,-0.76750517,-11.421867,-12.2857895,1.0422895,2.5012417,0.0115843685343861,0.2533260583877563,1.2425872,unas,0.5511793856993799,0.5290463084460332,0.0,0.0021352530788282397,0.001060444721475537,0.01406703894860696,0.44261905194790063,0.4352379755197272,0.005141117631244022,0.01951342400680441
4FGL J0022.1-1854,-0.98285294,0.13774432,0.99046785,-11.118884,-12.195578,1.4716928,1.7388089,0.0869161337614059,3.080882787704468,1.2329904,bll,0.9801911144486788,0.947635547052142,0.00012066283945450353,0.0016281422495258804,0.00010541257909051985,0.03403530408434919,0.019576432581755756,0.014865659286910566,6.377551020408163e-06,0.0018353473270723718
4FGL J0022.5+0608,-0.82914597,-0.34221882,0.93962026,-10.651118,-12.043931,1.7539331,2.0988762,0.0506362058222293,3.573035717010498,2.33954,bll,0.8350298540275867,0.8821512881527419,0.0,0.0006321682837713952,0.0013333333333333333,0.00594984881746909,0.16230347930574676,0.1102016566209123,0.0013333333333333333,0.0010650381251052449
4FGL J0023.2+8412,0.36457667,-0.532446,0.846464,-11.799802,-12.426307,0.6524877,2.082001,0.360101968050003,1.649373173713684,1.0286506,unas,0.47195683759336743,0.3106900056196693,0.03000153044879254,0.03840097950389558,0.012265637962231879,0.012706730275327042,0.2950285528855247,0.5007316551375123,0.1907474411100833,0.13747062946359562
4FGL J0023.4+0920,-0.79754746,-0.36520478,0.9309272,-11.106374,-12.257349,1.447622,1.8989497,0.4132148027420044,8.213181495666504,0.9111185,msp,0.0033333333333333335,0.004598173007691741,0.6921944444444446,0.5498131300877597,0.0008333333333333334,0.03727103783510924,0.0,0.0034722608663012833,0.30363888888888896,0.404845398203138
4FGL J0023.6-4209,-0.960941,0.78639525,-0.61772364,-11.944854,-12.582533,0.707455,2.1875849,-0.0347646474838256,0.4758935570716858,1.3489277,unas,0.867439451053919,0.8153778384418369,0.00035087719298245617,0.0012322468555155345,0.00258817337880428,0.004409746882878237,0.12745755864071598,0.17424232029947564,0.002163939733578372,0.004737847520293928
4FGL J0023.7-6820,-0.7499052,0.5988742,-0.8008431,-11.318535,-12.409578,1.1763494,3.0212336,0.1335050165653228,2.516340732574463,1.6222309,fsrq,0.0860215851046301,0.017825561085943954,0.0011764705882352942,0.0012335010736353714,0.0,0.0011184672653957767,0.9104490031306639,0.9694341295938987,0.0023529411764705885,0.010388340981126041
4FGL J0023.7+4457,-0.3031238,-0.46645558,0.8845446,-11.116658,-12.2371,1.384012,2.422619,0.1244727745652198,3.618772268295288,2.0738838,fsrq,0.031619920769666104,0.08390912687440914,0.0,0.0008577457220108178,0.0,0.0010183253278707148,0.9683800792303342,0.9099674609664067,0.0,0.004247341109302593
4FGL J0023.9+1603,-0.7229084,-0.3962662,0.91813564,-11.562084,-12.414894,0.9579858,1.8129401,0.119385577738285,1.50731098651886,1.0354564,bll,0.9066506995463318,0.9052627384824418,0.0003351264120494889,0.0028337130473172606,0.00014287402667478415,0.013400135031942548,0.09122140907869024,0.0720883562502402,0.001649890936253703,0.006415057188058266
4FGL J0024.0-7204,-0.7057612,0.5863997,-0.8100219,-10.567464,-12.178328,1.9938451,1.755037,0.3573349416255951,22.33634376525879,0.862683,glc,0.0034782608695652175,0.0027074218730513415,0.8432753623188407,0.4860194588330309,0.0,0.07253691684678747,0.0,0.001824834227903859,0.15324637681159425,0.4369113682192262
4FGL J0024.1+2402,-0.6213286,-0.42221722,0.9064947,-11.67491,-12.4678955,0.92502743,2.1713462,0.0003551111149135,0.1102923303842544,1.3520103,unas,0.940182273749589,0.8782148550288996,3.106814763465483e-05,0.0009276447174987281,7.545551796891078e-05,0.005810172502164025,0.059318949350358134,0.11185876161780944,0.0003922532344493107,0.003188566133628254
4FGL J0024.1+7909,0.28159565,-0.5239843,0.8517279,-11.811597,-12.485518,0.83066106,1.834166,0.0688218995928764,0.6877975463867188,1.109424,unas,0.9437999888954162,0.9304961958161677,0.0007121095671867099,0.001367313627709565,0.000623259169378333,0.0070889103644665346,0.05427788749262477,0.058190566862292174,0.0005867548753942,0.002857013329363915
4FGL J0024.4+4647,-0.2726826,-0.47167015,0.8817751,-11.635813,-12.306517,0.6939623,2.7331781,-0.0444088317453861,0.5947075486183167,1.5020002,bcu,0.16496523943892366,0.0730279353592414,0.0,0.0006560540838487852,0.0,0.0011585062023170337,0.7132286427023269,0.9176951462324365,0.12180611785874944,0.007462358122156158
4FGL J0024.5-0810,-0.9397618,-0.22698751,0.9738977,-11.845827,-12.3628645,0.67716265,2.8152196,0.4806682467460632,2.8026914596557617,1.6919341,bcu,0.05860188933873149,0.016749267542266008,0.0024561403508771926,0.006045186571851017,0.00035087719298245617,0.0008746512824299688,0.9024507422402163,0.9555658626041078,0.036140350877193,0.020765031999345308
4FGL J0024.7+0349,-0.85152763,-0.3449313,0.93862796,-11.698072,-12.383405,0.768816,2.436157,0.0710338577628135,0.8213346600532532,2.0226007,fsrq,0.0841734736931748,0.042300813450044696,0.0,0.00030887416836449866,0.0,0.00021946787586006386,0.9107944750247741,0.9552687015848614,0.0050320512820512826,0.0019021429208693809
4FGL J0025.0-2320,-0.9924123,0.43942067,0.8982814,-11.946928,-12.461618,0.61151445,2.361358,-0.0220367424190044,0.2256038635969162,1.2284276,unas,0.5160513109887388,0.5779360555393627,0.0,0.0021933213808167937,0.0014049646938924076,0.005426716125039159,0.4789258572152714,0.4000417198501337,0.0036178671020975044,0.014402187104647655
4FGL J0025.2-2231,-0.99140954,0.35517472,0.9347999,-11.877663,-12.427724,0.6851055,2.4282749,-0.0381706058979034,0.5494652986526489,1.1343652,fsrq,0.47535429662812684,0.5857454460651191,0.0,0.002519787494250539,7.692307692307693e-05,0.008713379911003934,0.5212720769982468,0.3823523854159614,0.0032967032967032967,0.020669001113664962
4FGL J0025.3+6408,0.024813384,-0.5014142,0.8652074,-10.95899,-11.97331,1.1975253,2.1665869,0.020799770951271,0.6808957457542419,0.81384075,snr,0.5800769848515047,0.7937686132126909,0.011155555555555556,0.0037812494643770333,0.23561077159030377,0.128312913318766,0.08899002133596928,0.060045261398585376,0.08416666666666667,0.0140919626055808
4FGL J0025.4-4838,-0.92658,0.6995458,-0.71458775,-11.586693,-12.341095,0.90250933,2.5613868,-0.0660534799098968,1.4734902381896973,1.3695971,unas,0.3847189593615141,0.3960850655842505,0.0007017543859649123,0.0021199726792995,0.0014035087719298247,0.00798672107837752,0.5892252762274583,0.5740000388547197,0.023950501253132844,0.019808201803352795
4FGL J0025.5-5936,-0.8407352,0.6291543,-0.7772804,-11.651004,-12.286785,0.772533,2.5376365,0.048023086041212,0.5228453874588013,1.2101867,unas,0.47414977613654524,0.28961287618157466,0.0007309941520467836,0.0027927550111933245,0.0003692632527905294,0.005878892607200163,0.5115478567874315,0.6744443748136442,0.01320210967118598,0.027271101386387796
4FGL J0025.7-4801,-0.93052316,0.70369,-0.71050715,-11.673395,-12.350298,1.1216066,1.7419221,0.2441667020320892,2.2539215087890625,1.986489,bcu,0.6049674902161062,0.7108551052700465,0.01230994152046784,0.001705661894498025,0.0010577964379133971,0.002071922340205462,0.3732407202435663,0.2816857160600845,0.008424051581946321,0.003681594435165226
4FGL J0026.1-0732,-0.9367797,-0.25479782,0.96699435,-11.724102,-12.44961,0.9033495,1.5901783,0.0883815586566925,1.0365352630615234,1.1041862,unas,0.9633164114246457,0.9630447827001491,3.083067252895087e-05,0.0009777518876129775,0.00061276220150113,0.007745719493139857,0.03589898551547822,0.026854275280897625,0.00014101018584584805,0.001377470638200187
4FGL J0026.2+3926,-0.3934699,-0.4640174,0.8858261,-11.710456,-12.383177,0.6582788,2.6091595,0.0480161197483539,0.5416178107261658,1.2335517,unas,0.20978112317020892,0.1856332209496734,0.0007017543859649123,0.002372534820160148,0.0014569825510361435,0.003625867007586967,0.7706465405824676,0.7852387009888682,0.01741359931032226,0.023129676233711264
4FGL J0026.6-4600,-0.94253314,0.7183674,-0.6956639,-11.606556,-12.503269,1.0870912,2.0120661,-0.0088392421603202,0.1898690313100814,1.3283701,bll,0.9860049714009468,0.964989765718838,0.0018181818181818182,0.0007087731872920976,0.00013788372970641692,0.00760056581223568,0.01195133983101147,0.025737194924243333,8.762322015334064e-05,0.0009637003573909525
4FGL J0028.1+7505,0.2129198,-0.5210638,0.8535177,-11.656338,-12.408464,1.026034,1.3760037,0.2977376282215118,3.223150491714477,1.1288178,bcu,0.6005196122436486,0.8345960735035256,0.08151116406938164,0.030160382521610535,0.0033934788575849697,0.020823808400651303,0.2657884865764859,0.09320175226611076,0.048787258252899084,0.021217983308101686
4FGL J0028.5+2001,-0.67595905,-0.43231162,0.9017243,-10.504236,-12.0618305,1.8429054,2.1863248,0.1080799400806427,8.528742790222168,3.764443,fsrq,0.12850202429149798,0.06400798653813591,0.003076923076923077,0.0005227036246126352,0.0015384615384615385,0.0004834231139071744,0.8561133603238866,0.9330354999806983,0.01076923076923077,0.0019503867426458649
4FGL J0028.8-0112,-0.89504844,-0.34528688,0.9384972,-11.96718,-12.436029,0.6509778,2.252411,-0.0242337118834257,0.2713896930217743,1.219156,bll,0.7242645291004702,0.7339417168274046,0.0,0.002341967604959722,0.0014680637687173633,0.007320580506449557,0.2699484702537359,0.24533373513715362,0.004318936877076412,0.011061999924032435
4FGL J0028.9+3553,-0.45021695,-0.46671602,0.8844072,-11.536671,-12.411019,0.970159,2.1697397,0.0268891807645559,0.4958780407905578,1.2438151,bll,0.9546225572261378,0.873774500623061,0.0,0.001318856069995886,4.617614507382855e-05,0.00899043031098784,0.04529022943618983,0.11128978807740278,4.1037192598704584e-05,0.004626424918552697
4FGL J0029.0-7044,-0.7226083,0.5821902,-0.81305265,-11.306637,-12.408025,1.2581035,2.2977948,0.0045920442789793,0.1194405257701873,1.7706463,bll,0.3738898482469911,0.7433552324263026,0.0,0.0006526543551396053,0.0014285714285714286,0.006283307011155715,0.6246815803244373,0.24705335143853135,0.0,0.0026554547688708674
4FGL J0029.4+2051,-0.6653837,-0.43915868,0.8984095,-11.911061,-12.500556,0.9224995,0.12562275,0.3569994866847992,2.6220695972442627,1.0637338,bcu,0.9212561473244741,0.9526635612870509,0.0028595978216870432,0.002808360766929791,0.005156170097467549,0.01745595053301383,0.056475013450665495,0.024570428705564598,0.014253071305705849,0.002501698707440976
